,tloss_e,vloss_e,rloss_e,zloss_e,val_auc,tr_auc
171,2.1047017574310303,,0.849801778793335,0,0.9190967051713917,
172,2.1453800201416016,,0.8616124987602234,0,0.9190677904841764,
173,2.1103641986846924,,0.8537759780883789,0,0.9190099611097458,
174,2.127805471420288,,0.8593943119049072,0,0.9191400772022149,
175,2.152230978012085,,0.8686829209327698,0,0.9193858520435455,
176,2.1439049243927,,0.8614642024040222,0,0.9195448828232302,
177,2.1157991886138916,,0.8536927103996277,0,0.9190967051713917,
178,2.0972049236297607,,0.8487107157707214,0,0.9189665890789226,
179,2.1123340129852295,,0.8506079316139221,0,0.919038875796961,
180,2.1122443675994873,,0.8506540060043335,0,0.9193713946999378,
181,2.1265320777893066,,0.8587815761566162,0,0.9196460842284839,
182,2.1036627292633057,,0.8505285382270813,0,0.919689456259307,
183,2.095475196838379,,0.8504749536514282,0,0.9193713946999378,
184,2.103635549545288,,0.8538113236427307,0,0.9190533331405688,
185,2.1120071411132812,,0.8484262228012085,0,0.9187497289248073,
186,2.1293978691101074,,0.8553197979927063,0,0.9189232170480996,
187,2.1470117568969727,,0.8621616363525391,0,0.9192123639202531,
188,2.0991125106811523,,0.8447010517120361,0,0.9191689918894302,
189,2.100604295730591,,0.8494389057159424,0,0.9187641862684149,
190,2.098970413208008,,0.8466485738754272,0,0.9188798450172764,
